,0.01_precision,0.01_recall,0.02_precision,0.02_recall,0.05_precision,0.05_recall,0.1_precision,0.1_recall,0.2_precision,0.2_recall,0.3_precision,0.3_recall,0.5_precision,0.5_recall,auc_roc,baseline,parameters,pr_curve,type,train_start
0,1.0,0.0001332267519317879,1.0,0.0002664535038635758,1.0,0.0006661337596589396,0.9333333333333333,0.0012434496846966871,0.9166666666666666,0.002442490452082778,0.945054945054945,0.003819166888711253,0.9407894736842105,0.0063504751754152235,0.6405516565907793,0.7401150369761709,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10}","(array([0.74011504, 0.74205195, 0.75494071, 0.75502863, 0.76621113,
       0.80123684, 0.80259942, 0.81515802, 0.81610357, 0.82749423,
       0.82901176, 0.83285009, 0.83805735, 0.84090909, 0.84176574,
       0.85884101, 0.85815375, 0.86534518, 0.86902408, 0.87099073,
       0.87233273, 0.87347447, 0.89780903, 0.90424333, 0.9111728 ,
       0.91054313, 0.91070523, 0.91676402, 0.91624365, 0.92402284,
       0.9293578 , 0.93737769, 1.        ]), array([1.        , 0.98574474, 0.91606715, 0.91349143, 0.85900169,
       0.65591971, 0.64170886, 0.58988365, 0.57389644, 0.50976996,
       0.50404121, 0.47197797, 0.44906297, 0.42064126, 0.40563105,
       0.35935696, 0.35544897, 0.33733014, 0.33177902, 0.32560618,
       0.32134293, 0.31148415, 0.24384936, 0.21387335, 0.17492673,
       0.16453504, 0.15942801, 0.13939959, 0.09618971, 0.09343636,
       0.04498623, 0.04254374, 0.        ]), array([0.42068966, 0.43463381, 0.47916667, 0.5377943 , 0.5745614 ,
       0.63461538, 0.64222441, 0.65109034, 0.66100179, 0.6744186 ,
       0.68923077, 0.69980507, 0.70896785, 0.73148148, 0.73433875,
       0.74137931, 0.74157303, 0.74178404, 0.76      , 0.77941176,
       0.78651685, 0.80388151, 0.80991736, 0.81371088, 0.8442623 ,
       0.85915493, 0.87452471, 0.87744459, 0.88349515, 0.90120482,
       0.91489362, 0.94054054]))",DT,06/01/2012
1,1.0,0.0001332267519317879,1.0,0.0002664535038635758,1.0,0.0006661337596589396,0.8666666666666667,0.0011546318500754952,0.8833333333333333,0.0023536726174615864,0.8461538461538461,0.0034194866329158896,0.8421052631578947,0.0056843414157562834,0.6139303865424729,0.7401150369761709,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10}","(array([0.74011504, 0.74134203, 0.74173223, 0.74179453, 0.74188702,
       0.74210913, 0.74213079, 0.74223249, 0.74241561, 0.74239426,
       0.74253368, 0.74252525, 0.74260195, 0.74262173, 0.74265252,
       0.74289965, 0.74290648, 0.74287747, 0.74281838, 0.74318313,
       0.74293112, 0.74410565, 0.74551358, 0.74586893, 0.74622728,
       0.74645309, 0.74662806, 0.74672659, 0.748075  , 0.74888197,
       0.74896824, 0.75004517, 0.75023549, 0.75190281, 0.7521543 ,
       0.75217312, 0.75208195, 0.75219444, 0.75224178, 0.752401  ,
       0.75235771, 0.75222124, 0.75255935, 0.75244215, 0.75265044,
       0.75466404, 0.75665798, 0.7577375 , 0.75939577, 0.75919125,
       0.76432719, 0.76449031, 0.76582872, 0.77252678, 0.77303747,
       0.77303198, 0.77328064, 0.7730025 , 0.77315871, 0.77677317,
       0.77673872, 0.78212674, 0.78192718, 0.78173489, 0.78219192,
       0.78294997, 0.7821688 , 0.78268516, 0.78491908, 0.78481862,
       0.78496131, 0.78571801, 0.7857591 , 0.78616751, 0.78884547,
       0.78901482, 0.79164578, 0.79806501, 0.79789499, 0.7981037 ,
       0.7979804 , 0.80125384, 0.80161251, 0.80608603, 0.81101947,
       0.81095089, 0.81099062, 0.81437496, 0.8153276 , 0.8153379 ,
       0.81630473, 0.81631489, 0.8170347 , 0.81778867, 0.81754513,
       0.81829501, 0.8185818 , 0.81956217, 0.82104472, 0.82152033,
       0.82150147, 0.82154034, 0.8230598 , 0.82349756, 0.82358879,
       0.82478098, 0.82490918, 0.82535033, 0.82627051, 0.82758343,
       0.83016657, 0.82964583, 0.83008192, 0.83076792, 0.83100762,
       0.83032553, 0.82999219, 0.83131349, 0.83130154, 0.83121135,
       0.8328064 , 0.83272455, 0.83356867, 0.83407478, 0.83505747,
       0.84059489, 0.84026516, 0.84024874, 0.84240969, 0.84389762,
       0.84438804, 0.84430605, 0.84403461, 0.8438007 , 0.84370258,
       0.84320723, 0.84741755, 0.84732444, 0.84560051, 0.85112923,
       0.85280216, 0.85281385, 0.85235359, 0.85448487, 0.85453786,
       0.8559417 , 0.8563898 , 0.85705813, 0.85707852, 0.85787879,
       0.85658915, 0.85863708, 0.85846645, 0.85933711, 0.85983963,
       0.86183311, 0.86365993, 0.86279778, 0.86238698, 0.86260649,
       0.86326043, 0.86548706, 0.86518149, 0.86488579, 0.86168911,
       0.86142476, 0.8626556 , 0.86381731, 0.86079609, 0.86071429,
       0.86332729, 0.86390533, 0.8637935 , 0.8641074 , 0.8634519 ,
       0.86386799, 0.86424004, 0.86534105, 0.86583503, 0.86407514,
       0.86356425, 0.86270771, 0.86286805, 0.86264336, 0.86056459,
       0.86031106, 0.84896507, 0.84528689, 0.84260269, 0.83333333,
       0.82860616, 1.        ]), array([1.        , 0.98960831, 0.988054  , 0.98760991, 0.98681055,
       0.98565592, 0.98525624, 0.98450129, 0.98352429, 0.98290257,
       0.9815703 , 0.97934985, 0.97846168, 0.97664091, 0.97628564,
       0.97575273, 0.97437605, 0.97384315, 0.97264411, 0.97193356,
       0.96846967, 0.95585754, 0.94826361, 0.94613198, 0.94426681,
       0.94160227, 0.93907097, 0.93707256, 0.93192113, 0.92956746,
       0.9268141 , 0.92175149, 0.91961986, 0.91251443, 0.91091571,
       0.91073808, 0.906386  , 0.90571987, 0.90527578, 0.90456524,
       0.9034106 , 0.90234479, 0.90101252, 0.89963585, 0.89537259,
       0.88382627, 0.86428635, 0.84479083, 0.83719691, 0.83542055,
       0.80668798, 0.80597744, 0.79820588, 0.76223466, 0.75961453,
       0.75792699, 0.755973  , 0.75401901, 0.75242029, 0.73634426,
       0.73403499, 0.7081446 , 0.7066791 , 0.70476952, 0.70299316,
       0.69988454, 0.69348965, 0.6917577 , 0.6763034 , 0.67541522,
       0.67128519, 0.66942002, 0.66746603, 0.66027178, 0.65449862,
       0.64304112, 0.63122835, 0.60076383, 0.59925393, 0.5980993 ,
       0.5965894 , 0.59028333, 0.58282263, 0.5717204 , 0.54583   ,
       0.54196643, 0.5413447 , 0.52682299, 0.51780798, 0.51274536,
       0.50914824, 0.50839329, 0.50608402, 0.50386358, 0.50284217,
       0.49618083, 0.49573674, 0.49378275, 0.48512301, 0.48281375,
       0.4825473 , 0.47797318, 0.47615241, 0.47282174, 0.47104539,
       0.46824762, 0.46385114, 0.46296296, 0.4606537 , 0.45594635,
       0.44044764, 0.43796074, 0.43649525, 0.43383071, 0.43107736,
       0.42703615, 0.42472689, 0.41429079, 0.4118483 , 0.4058975 ,
       0.39772626, 0.39483968, 0.39324096, 0.39133138, 0.38715694,
       0.35642597, 0.34900968, 0.34803268, 0.34279243, 0.3411493 ,
       0.33977263, 0.3371525 , 0.32924771, 0.32338574, 0.32098765,
       0.31477041, 0.30238032, 0.30166978, 0.2923439 , 0.28284039,
       0.28044231, 0.27995381, 0.27662315, 0.27329248, 0.27262634,
       0.27124967, 0.266942  , 0.25668354, 0.25353051, 0.25144329,
       0.24535927, 0.24060751, 0.23865352, 0.2360334 , 0.2285727 ,
       0.22382094, 0.22195577, 0.21391775, 0.21178613, 0.21134204,
       0.20858868, 0.20201616, 0.20006217, 0.19841904, 0.18758327,
       0.18633982, 0.18465228, 0.18309797, 0.17190692, 0.17124079,
       0.16915357, 0.16857625, 0.16644462, 0.16293632, 0.16062705,
       0.15809575, 0.15605294, 0.15267786, 0.15103473, 0.14708233,
       0.14503952, 0.14064304, 0.14055422, 0.14028777, 0.13402611,
       0.13264944, 0.11657341, 0.10991207, 0.10293987, 0.09525713,
       0.09081624, 0.        ]), array([0.        , 0.07142857, 0.08333333, 0.11111111, 0.13333333,
       0.14285714, 0.15384615, 0.15789474, 0.16666667, 0.2       ,
       0.22222222, 0.23076923, 0.25      , 0.26666667, 0.27272727,
       0.27777778, 0.28571429, 0.30769231, 0.31818182, 0.33333333,
       0.33609959, 0.34375   , 0.35      , 0.36842105, 0.375     ,
       0.38461538, 0.38888889, 0.38983051, 0.39344262, 0.4       ,
       0.4025974 , 0.40909091, 0.41496599, 0.41666667, 0.42857143,
       0.43333333, 0.4375    , 0.44444444, 0.45      , 0.45454545,
       0.46153846, 0.46296296, 0.47222222, 0.4875    , 0.48962656,
       0.49315068, 0.5       , 0.51308901, 0.51851852, 0.5257732 ,
       0.52631579, 0.53846154, 0.54545455, 0.55      , 0.55555556,
       0.5625    , 0.56521739, 0.56603774, 0.56756757, 0.57142857,
       0.58305648, 0.5862069 , 0.59090909, 0.59259259, 0.59574468,
       0.6       , 0.6031746 , 0.60409556, 0.60869565, 0.6097561 ,
       0.61538462, 0.61818182, 0.61842105, 0.61904762, 0.62037037,
       0.62068966, 0.62156448, 0.625     , 0.63076923, 0.63333333,
       0.63366337, 0.63855422, 0.63957055, 0.64644107, 0.64705882,
       0.65      , 0.65517241, 0.66666667, 0.67058824, 0.67123288,
       0.67924528, 0.68181818, 0.68269231, 0.68421053, 0.69172932,
       0.69230769, 0.69444444, 0.69473684, 0.69565217, 0.7       ,
       0.70212766, 0.7037037 , 0.71014493, 0.71428571, 0.71794872,
       0.71830986, 0.72      , 0.72058824, 0.72222222, 0.72289157,
       0.72413793, 0.72727273, 0.73333333, 0.74193548, 0.74285714,
       0.74418605, 0.75      , 0.75555556, 0.75630252, 0.75789474,
       0.76      , 0.76086957, 0.76470588, 0.76923077, 0.77186312,
       0.77192982, 0.77419355, 0.77777778, 0.7826087 , 0.78378378,
       0.79104478, 0.79166667, 0.79310345, 0.79591837, 0.8       ,
       0.80555556, 0.80769231, 0.81142857, 0.81382979, 0.81481481,
       0.81818182, 0.82051282, 0.82178218, 0.82352941, 0.8245614 ,
       0.83050847, 0.83333333, 0.83783784, 0.84313725, 0.84337349,
       0.84482759, 0.84615385, 0.85074627, 0.85245902, 0.85714286,
       0.86111111, 0.86144578, 0.86486486, 0.86666667, 0.87096774,
       0.875     , 0.88      , 0.88235294, 0.88741722, 0.88888889,
       0.89285714, 0.89473684, 0.89655172, 0.9       , 0.90277778,
       0.9047619 , 0.90697674, 0.90909091, 0.91304348, 0.91666667,
       0.92307692, 0.9245283 , 0.92857143, 0.93103448, 0.93548387,
       0.9375    , 0.94444444, 0.94736842, 0.95588235, 0.95652174,
       0.96363636, 0.97101449, 0.97142857, 0.97333333, 0.98245614,
       1.        ]))",DT,06/01/2012
2,1.0,0.0001332267519317879,1.0,0.0002664535038635758,0.8666666666666667,0.0005773159250377476,0.8666666666666667,0.0011546318500754952,0.85,0.0022648547828403942,0.8681318681318682,0.0035083044675370814,0.8289473684210527,0.005595523581135092,0.5654888424322302,0.7401150369761709,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10}","(array([0.74011504, 0.74477168, 0.74476252, 0.74623617, 0.74692192,
       0.74763059, 0.74823207, 0.74882937, 0.74932849, 0.75111865,
       0.75124474, 0.75210905, 0.75211939, 0.75212941, 0.75586606,
       0.75600294, 0.75613046, 0.75710445, 0.75718189, 0.75727672,
       0.75888079, 0.75932261, 0.76025575, 0.76030043, 0.76260163,
       0.76272527, 0.76285576, 0.76306513, 0.76593078, 0.76665859,
       0.76658083, 0.766618  , 0.76709788, 0.7672793 , 0.76737693,
       0.76859213, 0.76868865, 0.77093059, 0.77147016, 0.77167976,
       0.77208054, 0.77228521, 0.7728206 , 0.77311205, 0.77342267,
       0.77343837, 0.77657547, 0.77677085, 0.77719309, 0.77735779,
       0.77737022, 0.77823717, 0.77910836, 0.77916667, 0.77942135,
       0.77931665, 0.78198588, 0.78258435, 0.78252346, 0.78273664,
       0.78225336, 0.78288559, 0.78386233, 0.78375479, 0.78439062,
       0.78510239, 0.78693399, 0.78660197, 0.78714209, 0.78781038,
       0.79045169, 0.79031949, 0.79055284, 0.79060158, 0.79120879,
       1.        ]), array([1.        , 0.92201794, 0.92197353, 0.91349143, 0.90789591,
       0.90381029, 0.89745981, 0.88773426, 0.87960743, 0.86473044,
       0.86437517, 0.85518252, 0.85496048, 0.85487166, 0.82400746,
       0.82214229, 0.82160938, 0.81281641, 0.81232792, 0.81108447,
       0.79976019, 0.79847233, 0.78679279, 0.78670397, 0.77062794,
       0.77058353, 0.77013944, 0.76902922, 0.7056577 , 0.70254907,
       0.70063949, 0.69961808, 0.69784173, 0.69708678, 0.6957101 ,
       0.67834621, 0.67812417, 0.66000533, 0.65902833, 0.65876188,
       0.63860023, 0.63828937, 0.61848299, 0.61648459, 0.61515232,
       0.61475264, 0.56092903, 0.55955236, 0.55750955, 0.55710987,
       0.5552891 , 0.55169198, 0.53161915, 0.53148592, 0.53117506,
       0.52975397, 0.49698019, 0.4964917 , 0.49631406, 0.49613642,
       0.47606359, 0.47495337, 0.45514699, 0.45421441, 0.45301537,
       0.42734701, 0.4113598 , 0.4103828 , 0.38822276, 0.3874678 ,
       0.36837197, 0.36690647, 0.36641798, 0.36535216, 0.36450839,
       0.        ]), array([0.        , 0.06666667, 0.11111111, 0.125     , 0.14285714,
       0.16666667, 0.2       , 0.22222222, 0.25      , 0.27272727,
       0.28571429, 0.3       , 0.30769231, 0.33333333, 0.35714286,
       0.36842105, 0.375     , 0.38461538, 0.39130435, 0.4       ,
       0.40909091, 0.42857143, 0.4375    , 0.44444444, 0.45454545,
       0.46153846, 0.46666667, 0.5       , 0.51851852, 0.53571429,
       0.53846154, 0.54545455, 0.55172414, 0.55263158, 0.55555556,
       0.56521739, 0.57142857, 0.58333333, 0.58823529, 0.6       ,
       0.61538462, 0.625     , 0.63133641, 0.63636364, 0.64285714,
       0.66666667, 0.68421053, 0.68478261, 0.68571429, 0.69230769,
       0.7       , 0.71428571, 0.72727273, 0.73333333, 0.74358974,
       0.75      , 0.76190476, 0.76923077, 0.77083333, 0.77777778,
       0.78571429, 0.8       , 0.8125    , 0.81818182, 0.83333333,
       0.85714286, 0.86666667, 0.875     , 0.88461538, 0.88888889,
       0.9       , 0.90909091, 0.9375    , 0.94117647, 1.        ]))",DT,06/01/2012
3,1.0,0.0001332267519317879,0.8333333333333334,0.00022204458655297984,0.9333333333333333,0.0006217248423483436,0.9333333333333333,0.0012434496846966871,0.95,0.0025313082867039704,0.967032967032967,0.003907984723332445,0.9539473684210527,0.006439293010036416,0.6411647714836857,0.7401150369761709,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10}","(array([0.74011504, 0.74010519, 0.75257806, 0.76615663, 0.77937314,
       0.8077891 , 0.81508068, 0.81479832, 0.81598764, 0.83166508,
       0.84215886, 0.84511387, 0.84959428, 0.86132937, 0.87111317,
       0.88577042, 0.88791209, 0.89106678, 0.89031339, 0.9069248 ,
       0.90827068, 0.90876986, 0.90986988, 0.91774461, 0.92261484,
       0.91666667, 0.90656566, 0.90070922, 0.91023622, 0.91946309,
       0.91829485, 0.94339623, 1.        ]), array([1.        , 0.99982236, 0.93014477, 0.86499689, 0.79065636,
       0.59872102, 0.56981082, 0.568745  , 0.56301625, 0.50550671,
       0.4407141 , 0.41362466, 0.39057643, 0.36024514, 0.3346656 ,
       0.28030909, 0.25117684, 0.22812861, 0.22204459, 0.16227018,
       0.16093792, 0.13713474, 0.12732037, 0.12287947, 0.11595168,
       0.0512923 , 0.0318856 , 0.02819966, 0.02566835, 0.02433609,
       0.02295941, 0.01332268, 0.        ]), array([0.        , 0.43463381, 0.51066098, 0.56232687, 0.60136426,
       0.62123198, 0.625     , 0.6744186 , 0.67681159, 0.6823135 ,
       0.70071685, 0.7260788 , 0.73611111, 0.75267539, 0.77795031,
       0.7875    , 0.78813559, 0.82905983, 0.83037975, 0.84848485,
       0.85622318, 0.87958115, 0.88461538, 0.88721805, 0.89774697,
       0.910299  , 0.92063492, 0.92727273, 0.94117647, 0.95833333,
       0.97777778, 0.98095238]))",DT,06/01/2012
4,1.0,0.0001332267519317879,1.0,0.0002664535038635758,1.0,0.0006661337596589396,0.9333333333333333,0.0012434496846966871,0.9166666666666666,0.002442490452082778,0.9010989010989011,0.0036415312194688692,0.881578947368421,0.00595079491961986,0.6168773621828756,0.7401150369761709,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 10}","(array([0.74011504, 0.74094431, 0.74127685, 0.74134372, 0.74180931,
       0.74176284, 0.74176817, 0.74180962, 0.74186814, 0.74218671,
       0.74203574, 0.74318719, 0.74457406, 0.7447155 , 0.74506739,
       0.74543872, 0.74546722, 0.74619539, 0.74691119, 0.74696713,
       0.74707277, 0.74851365, 0.74920145, 0.75018077, 0.75014476,
       0.75007243, 0.7500815 , 0.755949  , 0.755922  , 0.75649685,
       0.75861802, 0.75891783, 0.75970883, 0.76200551, 0.76322489,
       0.76646362, 0.76890175, 0.7689295 , 0.76903275, 0.77266394,
       0.77242162, 0.77229975, 0.77443141, 0.77499331, 0.77551938,
       0.77557637, 0.77669726, 0.7798255 , 0.78257757, 0.78265257,
       0.78311626, 0.78405607, 0.78691233, 0.78652589, 0.78666599,
       0.78644574, 0.78641431, 0.78721965, 0.78712406, 0.79142446,
       0.79092617, 0.79113072, 0.7932179 , 0.79361619, 0.79371118,
       0.79483248, 0.79526169, 0.79547684, 0.8015626 , 0.80257427,
       0.80690349, 0.81531114, 0.81524548, 0.81588057, 0.81739004,
       0.81777842, 0.8198616 , 0.81990345, 0.82062476, 0.82164207,
       0.82303585, 0.8239269 , 0.82404465, 0.82564956, 0.82731959,
       0.82735444, 0.82741818, 0.82771261, 0.82771628, 0.82842975,
       0.82851605, 0.82915347, 0.83095942, 0.83158561, 0.83159149,
       0.83231311, 0.8334576 , 0.83526311, 0.83548418, 0.83612954,
       0.83618727, 0.83737162, 0.83815434, 0.83879397, 0.83946624,
       0.84212766, 0.84207161, 0.84399118, 0.84328524, 0.8429949 ,
       0.84324201, 0.84281966, 0.8427673 , 0.84637439, 0.84585461,
       0.84469274, 0.84438583, 0.84359337, 0.84328165, 0.84821903,
       0.84817597, 0.85124304, 0.851119  , 0.85180556, 0.85176405,
       0.85196673, 0.85422907, 0.85530271, 0.85465032, 0.85518248,
       0.85578106, 0.85573366, 0.85496543, 0.85709672, 0.85753691,
       0.86108325, 0.85820896, 0.85884205, 0.85700704, 0.85792564,
       0.85971508, 0.86161252, 0.86024395, 0.86197363, 0.8649419 ,
       0.86636971, 0.86585913, 0.8621673 , 0.86158329, 0.86484472,
       0.86559679, 0.86574655, 0.86617944, 0.86391808, 0.86400432,
       0.86259755, 0.86336966, 0.86366229, 0.86469405, 0.86488837,
       0.86373424, 0.86306028, 0.86275733, 0.86466877, 0.85508736,
       1.        ]), array([1.        , 0.99378275, 0.99156231, 0.98885336, 0.98538947,
       0.98476774, 0.98441247, 0.97939426, 0.97841727, 0.97761791,
       0.97544187, 0.96282974, 0.95523581, 0.95439204, 0.95252687,
       0.95075051, 0.94946265, 0.94502176, 0.94231282, 0.94062528,
       0.93787192, 0.93369749, 0.92703615, 0.92148503, 0.92050804,
       0.91975309, 0.91966427, 0.88737899, 0.8814726 , 0.88036238,
       0.86881606, 0.86828315, 0.85744738, 0.84772182, 0.83870681,
       0.82698286, 0.81428191, 0.81086242, 0.8092637 , 0.78803624,
       0.78559375, 0.78399503, 0.77422506, 0.77182698, 0.76587619,
       0.76489919, 0.75903721, 0.74225064, 0.7280842 , 0.72328804,
       0.72093436, 0.71542766, 0.69797495, 0.6947331 , 0.68434142,
       0.67870148, 0.67350564, 0.6718181 , 0.66946443, 0.65902833,
       0.65418776, 0.65281108, 0.63677947, 0.6304734 , 0.6299849 ,
       0.62159162, 0.62012612, 0.61231015, 0.56039613, 0.54827249,
       0.53463896, 0.5079492 , 0.50439648, 0.50239808, 0.50013323,
       0.49924505, 0.49458211, 0.49027445, 0.48414602, 0.48219202,
       0.47917222, 0.47650768, 0.4721112 , 0.46287415, 0.4561684 ,
       0.45372591, 0.45243805, 0.45123901, 0.44826361, 0.44515499,
       0.43662847, 0.43018918, 0.41193712, 0.40851763, 0.40283329,
       0.39852562, 0.39714895, 0.39404032, 0.38813394, 0.38067324,
       0.37516653, 0.37294609, 0.37188027, 0.37063682, 0.36877165,
       0.35154099, 0.35091926, 0.33995026, 0.33741895, 0.33000266,
       0.32942535, 0.32813749, 0.32729372, 0.31463718, 0.30899725,
       0.30215827, 0.29856115, 0.29150013, 0.289857  , 0.28341771,
       0.28084199, 0.27826628, 0.27697842, 0.27235989, 0.27124967,
       0.26836309, 0.26596501, 0.26538769, 0.26321165, 0.26014744,
       0.24718003, 0.24655831, 0.24162892, 0.23572253, 0.23470113,
       0.22875033, 0.2196021 , 0.21804778, 0.20015099, 0.19468869,
       0.19295675, 0.19078071, 0.1847855 , 0.17998934, 0.17519318,
       0.17275069, 0.17141842, 0.16111555, 0.15756284, 0.15458744,
       0.15329958, 0.15321076, 0.15263345, 0.14237499, 0.14219735,
       0.1374456 , 0.13722355, 0.1344702 , 0.13367084, 0.1324718 ,
       0.12470024, 0.1239897 , 0.12283507, 0.12172484, 0.11084466,
       0.        ]), array([0.        , 0.11111111, 0.16666667, 0.2       , 0.22222222,
       0.23076923, 0.25      , 0.26086957, 0.27272727, 0.33333333,
       0.33609959, 0.34375   , 0.35      , 0.36842105, 0.375     ,
       0.38095238, 0.38596491, 0.39215686, 0.4       , 0.40384615,
       0.40833333, 0.42857143, 0.4379085 , 0.44444444, 0.45238095,
       0.45454545, 0.4569378 , 0.48148148, 0.4893617 , 0.48962656,
       0.49122807, 0.5       , 0.51633987, 0.51666667, 0.5212766 ,
       0.5221843 , 0.525     , 0.53125   , 0.53414634, 0.53658537,
       0.5390625 , 0.54237288, 0.55128205, 0.55555556, 0.55670103,
       0.56060606, 0.56862745, 0.57100592, 0.57142857, 0.57377049,
       0.57971014, 0.59322034, 0.6       , 0.60784314, 0.61261261,
       0.61344538, 0.61538462, 0.61764706, 0.62195122, 0.625     ,
       0.62666667, 0.63548387, 0.63709677, 0.64285714, 0.64779874,
       0.65217391, 0.65562914, 0.66280566, 0.66666667, 0.66710183,
       0.66857143, 0.67213115, 0.67391304, 0.68      , 0.68421053,
       0.68674699, 0.6875    , 0.69230769, 0.69444444, 0.7       ,
       0.7007874 , 0.7037037 , 0.70769231, 0.70895522, 0.71014493,
       0.71052632, 0.71428571, 0.72093023, 0.72180451, 0.7238806 ,
       0.7251462 , 0.72727273, 0.73684211, 0.74107143, 0.74358974,
       0.74390244, 0.74637681, 0.74712644, 0.75      , 0.75384615,
       0.75510204, 0.75641026, 0.75757576, 0.75925926, 0.76170213,
       0.76470588, 0.76510067, 0.76666667, 0.77192982, 0.77272727,
       0.77419355, 0.77777778, 0.78405316, 0.78571429, 0.78688525,
       0.79166667, 0.79577465, 0.8       , 0.80392157, 0.80952381,
       0.81081081, 0.81481481, 0.81632653, 0.81818182, 0.825     ,
       0.82608696, 0.82758621, 0.82857143, 0.83098592, 0.83333333,
       0.84      , 0.84210526, 0.84444444, 0.84615385, 0.85      ,
       0.85294118, 0.85714286, 0.85795455, 0.86046512, 0.86363636,
       0.86666667, 0.8677686 , 0.87096774, 0.875     , 0.87804878,
       0.88      , 0.88059701, 0.88679245, 0.88888889, 0.89285714,
       0.9       , 0.90909091, 0.91150442, 0.91304348, 0.91525424,
       0.91666667, 0.92      , 0.93181818, 0.93333333, 0.93518519,
       0.94444444, 0.94736842, 0.95652174, 0.96202532, 1.        ]))",DT,06/01/2012
